"","cohort_term","Marital.Status","Adjusted.Gross.Income","Parent.Adjusted.Gross.Income","Father.s.Highest.Grade.Level","Mother.s.Highest.Grade.Level","Housing","Total_loan","Total_grant","Total_scholarship","Total_WorkStudy","Cohort","CohortTerm","RegistrationDate","Hispanic","Black","NativeHawaiian","White","HSDipYr","HSGPAUnwtd","EnrollmentStatus","NumColCredAttemptTransfer","NumColCredAcceptTransfer","CumLoanAtEntry","HighDeg","MathPlacement","EngPlacement","GatewayMathStatus","GatewayEnglishStatus","CompleteDevMath","CompleteDevEnglish","Major1","Complete1","CompleteCIP1","TermGPA","CumGPA","Dropout"
"114","1","Single",0,98513,"College","High School","With Parent",0,0,0,0,"2011-12","1",20110418,1,0,0,0,2011,3.5,"1",-2,-2,-2,"0","0","1","0","0","-2","0.111111111111111",26.0101,0.888888888888889,1.11223333333333,3.40777777777778,3.40777777777778,"0"
"115","1","Single",0,0,"Middle School","High School","With Parent",22000,46232.65,0,0,"2011-12","1",20110726,0,0,0,0,2016,3,"1",-2,-2,-2,"0","1","1","0","0","0.1","0.1",21.00505,0.7,2.40101,3.172,3.172,"0"
"116","1","Married",39705,0,"Unknown","High School","Off Campus",5730,5550,0,0,"2011-12","1",20110718,1,0,0,0,1997,1,"1",-2,-2,-2,"0","1","1","0","0","0.5","1",43.0399,0,-2,0.625,0.625,"1"
"117","1","Single",14592,-869,"High School","High School","With Parent",0,17697,0,0,"2011-12","1",20110825,1,0,0,0,2016,1,"2",76,66,1,"2","0","0","0","0","-2","-2",37.6045,1,4.28715714285714,3.78571428571429,3.78571428571429,"0"
"118","1","Married",35606,0,"College","College","Off Campus",0,14952,0,0,"2011-12","1",20110908,0,0,0,0,2016,1,"2",0,0,1,"2","0","0","0","0","-2","-2",52.1401,1.6,8.82802,3.174,3.174,"0"
"119","1","Single",0,54674,"College","College","On Campus Housing",36000,10732,0,0,"2011-12","1",20110714,0,1,0,0,2016,1,"2",31,20,1,"0","0","0","0","0","-2","-2",26.0101,0.777777777777778,1.11223333333333,2.54777777777778,2.54777777777778,"0"
"120","1","Married",20504,0,"College","College","Off Campus",0,1388,0,0,"2011-12","1",20110902,0,1,0,0,2016,1,"2",100,60,1,"0","0","0","0","0","-2","-2",52.0201,0,-2,2.7,2.7,"1"
"121","1","Single",18687,0,"Middle School","Middle School","Off Campus",22000,3885,0,0,"2011-12","1",20110622,1,0,0,0,2016,1,"2",11,8,1,"0","0","0","0","0","-2","-2",11.0101,1.33333333333333,0.16835,3.43,3.43,"0"
"122","1","Married",25440,0,"Unknown","Middle School","Off Campus",0,2975,0,0,"2011-12","1",20110425,1,0,0,0,2006,1,"1",-2,-2,-2,"0","1","1","0","0","0","1",52.0201,0,-2,1.85,1.85,"1"
"123","1","Single",0,0,"High School","High School","On Campus Housing",9500,10714,0,0,"2011-12","1",20110629,1,0,0,0,2011,2.2,"1",-2,-2,-2,"0","1","1","0","0","0","1",45.1001,0,-2,0.955,0.955,"1"
"124","1","Divorced",94869,0,"High School","High School","Off Campus",0,0,0,0,"2011-12","1",20110413,0,0,0,1,2016,1,"2",78,74,1,"2","0","0","0","0","-2","-2",52.0201,0.8,3.40201,3.967,3.967,"0"
"125","1","Single",38694,0,"Unknown","Unknown","Off Campus",12000,7204,4000,0,"2011-12","1",20110412,0,1,0,0,2016,1,"2",136,70,1,"0","0","0","0","0","-2","-2",42.0101,1.4,6.80202,3.712,3.712,"0"
"126","1","Single",0,0,"Unknown","High School","Off Campus",0,24378,4000,0,"2011-12","1",20110415,1,0,0,0,2016,1,"2",66,66,1,"2","0","0","0","0","-2","-2",52.0201,1.6,8.80402,3.684,3.684,"0"
"127","1","Single",52364,0,"High School","High School","Off Campus",0,0,0,0,"2011-12","1",20110720,0,0,0,1,2016,1,"2",105,66,1,"0","0","0","0","0","-2","-2",52.0201,0,-2,0,0,"1"
"128","1","Single",0,0,"High School","High School","With Parent",0,29039,23371.8,8000,"2011-12","1",20110425,0,0,0,0,2011,3.7,"1",-2,-2,-2,"0","0","1","0","0","-2","0.1",15.60606,0.7,0.80101,3.646,3.646,"0"
"129","1","Separated",23492,0,"Middle School","Middle School","Off Campus",22516,900,10021,0,"2011-12","1",20110414,0,0,0,0,2016,1,"2",68,66,1,"2","0","0","0","0","-2","-2",52.0301,1,4.7537625,3.58375,3.58375,"0"
"130","1","Single",6648,35032,"Middle School","Middle School","With Parent",9078,14755,500,0,"2011-12","1",20110714,0,0,0,0,2016,1,"2",62,62,1,"2","0","0","0","0","-2","-2",27.0101,1.16666666666667,2.83501666666667,3.75666666666667,3.75666666666667,"0"
"131","1","Married",88650,0,"High School","High School","Off Campus",12500,0,5000,0,"2011-12","1",20110630,0,0,0,1,2016,1,"2",116,72,1,"2","0","0","0","0","-2","-2",51.3801,2.66666666666667,15.7933666666667,4,4,"0"
"132","1","Single",6098,0,"High School","College","With Parent",0,25928,3000,0,"2011-12","1",20110505,0,0,0,0,2016,1,"2",64,64,1,"2","0","0","0","0","-2","-2",42.0101,1.75,9.002525,3.57,3.57,"0"
"133","1","Single",0,52620,"High School","College","With Parent",0,1506,0,0,"2011-12","1",20110609,1,0,0,0,2007,3.1,"1",-2,-2,-2,"0","1","1","0","0","0","1",13.1209,0,-2,0,0,"1"
"134","1","Single",9568,87209,"Unknown","High School","On Campus Housing",18625,0,0,0,"2011-12","1",20110815,0,1,0,0,2010,2.62,"1",-2,-2,-2,"0","1","1","0","0","0","0.2",33.60808,0,-2,3.1,3.1,"1"
"135","1","Single",9898,0,"High School","High School","Off Campus",15806,17533,0,0,"2011-12","1",20110705,1,0,0,0,2016,1,"2",73,66,1,"0","0","0","0","0","-2","-2",41.6851,0,-2,3.365,3.365,"1"
"136","1","Single",0,11778,"High School","College","Off Campus",17500,52030,0,0,"2011-12","1",20110419,1,0,0,0,2011,3.07,"1",-2,-2,-2,"0","1","1","0","0","0.0909090909090909","0.181818181818182",27.0101,0,-2,3.07727272727273,3.07727272727273,"1"
"137","1","Single",0,49649,"High School","College","With Parent",2337,3912,0,0,"2011-12","1",20110720,0,1,0,0,2010,2.97,"1",-2,-2,-2,"0","1","1","0","0","1","1",0,0,-2,2.4,2.4,"1"
"138","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2011-12","1",20110909,0,1,0,0,2016,1,"2",45,45,1,"0","0","0","0","0","-2","-2",0,0,-2,3.33,3.33,"1"
"139","1","Single",0,40547,"Unknown","College","With Parent",0,30007,0,0,"2011-12","1",20110606,1,0,0,0,2011,1,"1",-2,-2,-2,"0","1","1","0","1","0.1","0",18.04404,0.7,2.71101,3.662,3.662,"0"
"140","1","Married",61844,0,"College","College","Off Campus",0,0,0,0,"2011-12","1",20110823,0,1,0,0,2016,1,"2",139,65,1,"0","0","0","0","0","-2","-2",51,0,-2,3.575,3.575,"1"
"141","1","Single",0,37359,"High School","High School","With Parent",24750,18823,0,0,"2011-12","1",20110825,0,1,0,0,2016,1,"2",35,20,1,"0","0","0","0","0","-2","-2",9.0101,0,-2,2.01375,2.01375,"1"
"142","1","Single",27610,0,"Unknown","High School","With Parent",32480,0,0,0,"2011-12","1",20110808,1,0,0,0,2016,1,"2",0,0,1,"0","0","0","0","0","-2","-2",51.2432333333333,2.66666666666667,15.7966333333333,3.72666666666667,3.72666666666667,"0"
"143","1","Married",98064,0,"Middle School","Middle School","With Parent",12500,0,0,0,"2011-12","1",20110728,0,0,0,0,2016,1,"2",0,0,1,"0","0","0","0","0","-2","-2",51.2799,4,24.69495,3.715,3.715,"0"
"144","1","Single",0,35340,"High School","High School","On Campus Housing",6938,2350,0,0,"2011-12","1",20110906,0,1,0,0,2016,1,"2",81,69,1,"0","0","0","0","0","-2","-2",52.0201,0,-2,2.42,2.42,"1"
"145","1","Married",2600,0,"Unknown","High School","Off Campus",12500,0,0,0,"2011-12","1",20110808,0,0,0,1,2016,1,"2",0,0,1,"0","0","0","0","0","-2","-2",51.2432333333333,2.66666666666667,15.7966333333333,3.35333333333333,3.35333333333333,"0"
"146","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2011-12","1",20110830,0,1,0,0,2016,1,"2",0,0,1,"0","0","0","0","0","-2","-2",52.0801,0,-2,0,0,"1"
"147","1","Single",3992,0,"College","College","Off Campus",0,7876,0,0,"2011-12","1",20110726,0,0,0,0,2016,1,"2",106,72,1,"0","0","0","0","0","-2","-2",51.3801,0,-2,3.91333333333333,3.91333333333333,"1"
"148","1","Single",81368,0,"High School","College","Off Campus",52218,0,0,0,"2011-12","1",20110808,0,0,0,1,2016,1,"2",0,0,1,"0","0","0","0","0","-2","-2",51.2432333333333,2.66666666666667,15.7966333333333,3.97333333333333,3.97333333333333,"0"
"149","1","Separated",0,0,"College","College","Off Campus",17500,0,0,0,"2011-12","1",20110808,0,1,0,0,2016,1,"2",0,0,1,"0","0","0","0","0","-2","-2",51.2432333333333,2.66666666666667,15.7966333333333,3.28,3.28,"0"
"150","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2011-12","1",20110901,0,0,0,1,2016,2.43,"1",-2,-2,-2,"0","0","0","0","0","-2","-2",0,0,-2,4,4,"1"
"151","1","Single",0,37634,"Middle School","College","With Parent",5500,6632,0,1200,"2011-12","1",20110828,0,1,0,0,2011,2.3,"1",-2,-2,-2,"0","0","1","0","0","-2","0.5",0,0,-2,0.55,0.55,"1"
"152","1","Single",0,0,"Middle School","Middle School","Off Campus",25000,33404,0,0,"2011-12","1",20110629,0,1,0,0,1998,1,"1",-2,-2,-2,"0","1","1","0","0","0.166666666666667","0.333333333333333",0,0,-2,2.54166666666667,2.54166666666667,"1"
"153","1","Single",14405,0,"High School","High School","Off Campus",14500,6300,0,0,"2011-12","1",20110608,1,0,0,0,2016,1,"2",75,66,1,"0","0","0","0","0","-2","-2",43.0399,1.33333333333333,5.50665,3.66666666666667,3.66666666666667,"0"
"154","1","Single",0,1194,"Middle School","Middle School","On Campus Housing",0,9151.68,0,0,"2011-12","1",20110831,1,0,0,0,2016,1,"1",-2,-2,-2,"0","1","1","0","0","0","0.5",0,0,-2,0.39,0.39,"1"
"155","1","Single",21606,0,"Unknown","Unknown","Off Campus",47000,12730,0,0,"2011-12","1",20110902,1,0,0,0,2016,1,"2",14,11,1,"0","0","0","0","1","-2","-2",43.0315666666667,0.666666666666667,1.753325,3.39916666666667,3.39916666666667,"0"
"156","1","Married",12566,0,"Middle School","Middle School","Off Campus",0,2775,0,0,"2011-12","1",20110718,1,0,0,0,2016,1,"2",63,25,1,"0","0","0","1","0","-2","-2",0,0,-2,0.4,0.4,"1"
"157","1","Single",0,11524,"Middle School","High School","With Parent",9430,16940,0,0,"2011-12","1",20110712,1,0,0,0,2016,3.3,"1",-2,-2,-2,"0","1","1","0","1","0.2","0",20.85604,0,-2,3.266,3.266,"1"
"158","1","Single",0,59202,"College","High School","With Parent",0,36524,17943.8,0,"2011-12","1",20110705,0,0,0,0,2011,3.78,"1",-2,-2,-2,"0","1","0","0","1","0.1","-2",30.04206,0.7,3.20701,3.732,3.732,"0"
"159","1","Single",8924,0,"College","College","Off Campus",0,25406,0,0,"2011-12","1",20110630,0,1,0,0,2016,1,"2",69,62,1,"0","0","0","0","0","-2","-2",52.0601,1.33333333333333,7.02335,3.27166666666667,3.27166666666667,"0"
"160","1","Single",0,15263,"Unknown","Unknown","Off Campus",0,20540,40077.1,0,"2011-12","1",20110829,0,0,0,0,2016,1,"1",-2,-2,-2,"0","0","0","0","0","-2","-2",5.00903,0.7,3.20903,3.255,3.255,"0"
"161","1","Separated",28480,0,"Unknown","Unknown","Off Campus",29500,12065,0,0,"2011-12","1",20110504,0,0,0,0,2016,1,"2",1,87,1,"0","0","0","0","0","-2","-2",52.0301,1,4.7537625,3.38,3.38,"0"
"162","1","Single",0,154929,"College","High School","On Campus Housing",92212,0,0,0,"2011-12","1",20110808,0,0,0,1,2016,1,"2",21,18,1,"0","0","0","0","1","-2","-2",43.0199,0.888888888888889,3.00221111111111,2.79,2.79,"0"
"163","1","Single",0,48713,"College","College","With Parent",1300,6640,0,0,"2011-12","1",20110622,1,0,0,0,2016,1,"2",21,21,1,"0","0","0","0","0","-2","-2",26.0101,0,-2,2.10916666666667,2.10916666666667,"1"
"164","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2011-12","1",20110906,0,0,0,1,2016,1,"2",22,18,1,"0","0","0","1","0","-2","-2",21.5815923076923,0,-2,3.11384615384615,3.11384615384615,"0"
"165","1","Single",0,48355,"High School","High School","With Parent",950,1196.94,0,0,"2011-12","1",20110801,0,1,0,0,2011,2.6,"1",-2,-2,-2,"0","1","1","0","0","0","0.5",42.0101,0,-2,3,3,"1"
"166","1","Single",17605,0,"Unknown","High School","Off Campus",47000,34623,250,0,"2011-12","1",20110524,0,1,0,0,2009,3.6,"1",-2,-2,-2,"0","1","1","0","1","0.0769230769230769","0",52.0301,0.615384615384615,2.15616153846154,3.69615384615385,3.69615384615385,"0"
"167","1","Single",0,0,"College","College","On Campus Housing",57500,50162,0,0,"2011-12","1",20110712,0,1,0,0,2016,1,"2",17,17,1,"0","1","0","0","0","0.416666666666667","-2",50.0901,0,-2,2.705,2.705,"0"
"168","1","Single",0,0,"Middle School","High School","On Campus Housing",12000,5950,0,0,"2011-12","1",20110524,1,0,0,0,2010,2.9,"1",-2,-2,-2,"0","1","1","0","0","0.5","0",0,0,-2,0.33,0.33,"1"
"169","1","Single",0,0,"High School","High School","Off Campus",0,14565,0,0,"2011-12","1",20110901,1,0,0,0,2016,1,"2",132,85,1,"0","0","0","0","0","-2","-2",13.1209,0,-2,1.6775,1.6775,"1"
"170","1","Single",0,26038,"College","College","On Campus Housing",21500,27473,0,4000,"2011-12","1",20110719,0,1,0,0,2016,1.33333333333333,"2",64,54,1.33333333333333,"2","1","0","0","0","0","-2",43.0199,1.33333333333333,5.50331666666667,2.485,2.485,"0"
"171","1","Married",50978,0,"College","High School","Off Campus",27480,0,0,0,"2011-12","1",20110728,0,0,0,1,2016,1,"2",0,0,1,"0","0","0","0","0","-2","-2",51.2799,4,24.69495,3.615,3.615,"0"
"172","1","Single",60862,0,"College","High School","Off Campus",31332,0,5000,0,"2011-12","1",20110825,0,0,0,1,2016,1,"2",0,0,1,"0","0","0","0","0","-2","-2",51.2432333333333,2.66666666666667,15.7966333333333,3.48333333333333,3.48333333333333,"0"
"173","1","Single",0,67437,"High School","College","With Parent",13750,3826,0,1300,"2011-12","1",20110728,1,0,0,0,2016,1,"2",45,39,1,"0","0","0","1","0","-2","-2",36.00606,0,-2,3.312,3.312,"1"
"174","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2011-12","1",20110824,0,1,0,0,2016,1,"2",1,66,1,"2","0","0","0","0","-2","-2",51.3801,0,-2,3.8,3.8,"1"
"175","1","Single",0,34230,"High School","College","With Parent",0,11538,0,0,"2011-12","1",20110802,1,0,0,0,2011,2.3,"1",-2,-2,-2,"0","0","1","1","0","-2","0.666666666666667",33.3934,0,-2,2.14,2.14,"1"
"176","1","Single",0,186953,"College","College","With Parent",0,0,24000,0,"2011-12","1",20110502,0,0,0,1,2011,3.6,"1",-2,-2,-2,"0","0","0","0","0","-2","-2",3.33750833333333,0,-2,3.59666666666667,3.59666666666667,"1"
"177","1","Single",38347,0,"Unknown","High School","Off Campus",25000,0,500,0,"2011-12","1",20110816,0,1,0,0,2016,1,"2",73,90,1,"0","0","0","0","0","-2","-2",52.0201,1.6,8.80402,3.132,3.132,"0"
"178","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2011-12","1",20110616,0,1,0,0,2016,1,"1",-2,-2,-2,"0","1","1","0","0","0","1",52.0301,0,-2,0,0,"1"
"179","1","Single",21599,0,"Middle School","High School","Off Campus",12750,787.5,1000,0,"2011-12","1",20110823,1,0,0,0,2016,1,"2",55,55,1,"0","0","0","0","0","-2","-2",52.0201,0,-2,3.27,3.27,"1"
"180","1","Single",23045,0,"Middle School","High School","Off Campus",16000,8762,1746,0,"2011-12","1",20110725,1,0,0,0,2016,1,"2",65,65,1,"0","0","0","0","0","-2","-2",42.0101,1.4,6.80202,3.392,3.392,"0"
"181","1","Single",0,66046,"College","Unknown","On Campus Housing",45500,13134,0,1000,"2011-12","1",20110609,0,0,0,0,2011,3.01,"1",-2,-2,-2,"0","1","1","0","0","0.0909090909090909","0.181818181818182",49.2901,0,-2,3.19454545454545,3.19454545454545,"1"
"182","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2011-12","1",20110726,0,0,0,0,2011,1,"1",-2,-2,-2,"0","0","0","0","1","-2","-2",52.1401,0,-2,3.52,3.52,"1"
"183","1","Married",25391,0,"Unknown","Unknown","Off Campus",5500,0,0,0,"2011-12","1",20110808,0,0,0,1,2016,1,"2",0,0,1,"0","0","0","0","0","-2","-2",51.2432333333333,2.66666666666667,15.7966333333333,3.51,3.51,"0"
"184","1","Single",10311,84790,"Unknown","Unknown","Off Campus",0,0,0,0,"2011-12","1",20110823,1,0,0,0,2016,1,"2",39,16,1,"0","0","0","1","0","-2","-2",26.7337,0.636363636363636,2.00091818181818,2.26727272727273,2.26727272727273,"0"
"185","1","Single",0,19236,"High School","High School","Off Campus",18000,30148,0,2000,"2011-12","1",20110906,1,0,0,0,2016,1,"2",30,26,1,"0","0","0","0","0","-2","-2",50.0701,0,-2,2.419,2.419,"1"
"186","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2011-12","1",20110822,0,0,0,1,2016,1,"2",0,0,1,"2","0","0","0","0","-2","-2",51.3801,1.6,8.67602,3.796,3.796,"0"
"187","1","Married",50482,0,"College","College","Off Campus",18000,8121,0,0,"2011-12","1",20110623,0,0,0,0,2016,1,"2",76,66,1,"0","0","0","0","0","-2","-2",43.0399,1,3.6299875,3.6425,3.6425,"0"
"188","1","Single",0,0,"College","High School","With Parent",27549,54123,0,0,"2011-12","1",20110418,1,0,0,0,2011,3.11,"1",-2,-2,-2,"0","1","1","0","0","0.0909090909090909","0.0909090909090909",19.0955,0.636363636363636,2.00091818181818,3.08090909090909,3.08090909090909,"0"
"189","1","Single",0,30051,"High School","High School","On Campus Housing",16500,24752,0,0,"2011-12","1",20110825,1,0,0,0,2016,1,"2",61,61,1,"0","0","0","0","0","-2","-2",26.0101,0,-2,2.5775,2.5775,"1"
"190","1","Single",0,0,"High School","Middle School","With Parent",0,19525,0,0,"2011-12","1",20110607,1,0,0,0,2011,1,"1",-2,-2,-2,"0","1","1","0","1","0.666666666666667","0",14.0033666666667,0,-2,2.72666666666667,2.72666666666667,"1"
"191","1","Single",66238,0,"High School","High School","Off Campus",0,0,0,0,"2011-12","1",20110426,1,0,0,0,2016,1,"2",23,23,1,"0","0","0","0","0","-2","-2",42.0101,0,-2,4,4,"1"
"192","1","Single",12995,77393,"Middle School","High School","With Parent",0,7677,0,0,"2011-12","1",20110718,1,0,0,0,2016,1,"2",25,16,1,"0","0","0","1","1","-2","-2",38.2555111111111,0.888888888888889,3.00443333333333,3.26555555555556,3.26555555555556,"0"
"193","1","Single",24081,40341,"High School","High School","With Parent",54133,0,0,0,"2011-12","1",20110630,1,0,0,0,2016,1,"2",13.5,6,1,"0","0","0","1","0","-2","-2",21.00505,0.7,2.40101,3.375,3.375,"0"
"194","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2011-12","1",20110728,0,0,0,0,2016,1,"2",94,66,1,"0","0","0","0","0","-2","-2",51.3801,0,-2,3.66142857142857,3.66142857142857,"1"
"195","1","Single",0,112499,"High School","College","Off Campus",11000,5520,0,0,"2011-12","1",20110815,0,1,0,0,2016,1,"2",19,19,1,"0","0","0","0","0","-2","-2",52.0201,0,-2,1.322,1.322,"1"
"196","1","Single",0,206478,"College","College","With Parent",25000,0,0,0,"2011-12","1",20110627,1,0,0,0,2011,2.83,"1",-2,-2,-2,"0","1","1","0","0","0.1","0.1",43.5601,0.7,2.40101,3.237,3.237,"0"
"197","1","Single",0,12189,"Unknown","High School","With Parent",5943,48220,2320,9570,"2011-12","1",20110428,0,0,0,0,2016,1,"1",-2,-2,-2,"0","0","1","0","0","-2","0",34.6801,0.777777777777778,1.11223333333333,3.37222222222222,3.37222222222222,"0"
"198","1","Single",0,12189,"Unknown","Unknown","On Campus Housing",2750,55025,20000,0,"2011-12","1",20110516,0,0,0,0,2016,1,"1",-2,-2,-2,"0","0","1","0","1","-2","0",31.1264636363636,0,-2,3.38636363636364,3.38636363636364,"1"
"199","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2011-12","1",20110517,1,0,0,0,2016,1,"2",66,66,1,"2","0","0","0","0","-2","-2",50.0701,0,-2,2.5025,2.5025,"1"
"200","1","Separated",21100,0,"Unknown","Unknown","Off Campus",44000,24081.78,0,0,"2011-12","1",20110510,1,0,0,0,2016,1,"2",72,39,1,"0","0","0","0","0","-2","-2",36.3855818181818,0.636363636363636,2.28273636363636,2.94090909090909,2.94090909090909,"0"
"201","1","Single",1,1,"High School","High School","Off Campus",12500,3565,0,0,"2011-12","1",20110824,0,0,0,0,2016,1,"2",0,0,1,"0","0","0","1","0","-2","-2",41.2321,0,-2,3.274,3.274,"1"
"202","1","Single",0,34603,"College","Unknown","With Parent",0,5554.55,0,0,"2011-12","1",20110823,1,0,0,0,2016,1,"2",68,53,1,"0","0","0","0","0","-2","-2",43.0199,0,-2,2.345,2.345,"1"
"203","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2011-12","1",20110808,0,0,0,1,2016,1,"2",0,0,1,"0","0","0","0","0","-2","-2",51.2432333333333,2.66666666666667,15.7966333333333,3.32,3.32,"0"
"204","1","Single",0,107883,"Unknown","High School","On Campus Housing",5250,0,0,0,"2011-12","1",20110718,0,1,0,0,2011,1,"1",-2,-2,-2,"0","0","1","1","0","-2","0.666666666666667",26.0101,0,-2,3.43,3.43,"1"
"205","1","Single",56,39002,"College","College","With Parent",16308,26203,0,0,"2011-12","1",20110429,0,0,0,1,2016,1,"2",63,57,1,"2","0","0","0","0","-2","-2",50.0701,1.16666666666667,6.67835,2.98333333333333,2.98333333333333,"0"
"206","1","Single",1,1,"High School","High School","Off Campus",7039,0,0,0,"2011-12","1",20110818,0,1,0,0,2016,1,"2",0,0,1,"2","0","0","0","0","-2","-2",51.3801,1.6,8.67602,3.594,3.594,"0"
"207","1","Single",0,15000,"College","High School","Off Campus",25000,37412,0,0,"2011-12","1",20110628,0,0,0,0,2011,3.12,"1",-2,-2,-2,"0","1","1","0","0","0.1","0.1",31.24806,0.8,3.40801,3.001,3.001,"0"
"208","1","Single",0,0,"High School","High School","Off Campus",0,43892,0,0,"2011-12","1",20110706,1,0,0,0,2011,2.6,"1",-2,-2,-2,"0","1","1","0","0","0.0909090909090909","0.0909090909090909",52.0473727272727,0.727272727272727,2.91091818181818,3.34363636363636,3.34363636363636,"0"
"209","1","Single",46009,20232,"High School","High School","With Parent",18541,0,4125,0,"2011-12","1",20110824,0,1,0,0,2016,1,"2",0,0,1,"2","0","0","0","0","-2","-2",51.3801,1.6,8.67602,3.944,3.944,"0"
"210","1","Single",0,0,"High School","High School","With Parent",5589,0,0,0,"2011-12","1",20110415,0,1,0,0,2011,1,"1",-2,-2,-2,"0","1","1","0","0","0.1","0.2",7.70707,0.8,-0.69899,2.808,2.808,"0"
"211","1","Separated",0,0,"College","College","Off Campus",9023,19089,0,0,"2011-12","1",20110811,0,0,0,0,2016,1,"2",119,96,1,"0","0","0","0","1","-2","-2",11.0101,1.33333333333333,0.16835,3.57166666666667,3.57166666666667,"0"
"212","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2011-12","1",20110831,0,0,0,1,2016,1,"2",95,58,1,"0","0","0","0","0","-2","-2",51.3801,0,-2,4,4,"1"
"213","1","Married",17540,0,"College","College","Off Campus",3750,2706,0,0,"2011-12","1",20110823,0,0,0,1,2016,1,"2",89,67,1,"2","0","0","1","0","-2","-2",0,0,-2,3.57,3.57,"1"
"214","1","Single",11843,0,"High School","High School","Off Campus",0,1388,0,0,"2011-12","1",20110825,1,0,0,0,2016,1,"2",68,66,1,"2","0","0","0","0","-2","-2",0,0,-2,0,0,"1"
